Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
1332000	1332	0.117983350143437	0.227343665257672	6.14505071527263e-05	13687205	1614862.3	897952	0.0516851421327922
1333000	1333	0.117972245359342	0.227250737819557	6.14727766335712e-05	13666111	1612221.8	895955	0.0516428978395332
1334000	1334	0.118118035105291	0.2273329688079	6.16018676704191e-05	13618745	1608619.4	893827.5	0.0516802787070137
1335000	1335	0.118091206135531	0.227390292693911	6.15090756127386e-05	13666756	1613923.7	897248.2	0.0517063452114226
1336000	1336	0.118207141146567	0.227609816374868	6.15677337333401e-05	13667077	1615546.1	899008.8	0.0518062285102011
1337000	1337	0.118273409214529	0.227831929259428	6.15694873330895e-05	13692984	1619515.9	902312.7	0.0519073879900731
1338000	1338	0.118395556773181	0.228112899661036	6.17393714047192e-05	13651340	1616258	901712	0.0520354949917658
1339000	1339	0.118382118826528	0.228067668744643	6.16670810541731e-05	13677939	1619223.4	903143.2	0.0520148615266164
1340000	1340	0.118520802590298	0.228275939955091	6.17021000543889e-05	13687382	1622239.5	905517.3	0.0521099047623801
1342000	1342	0.1186788540597	0.228623208640664	6.17769893884736e-05	13695792	1625400.9	908760.2	0.0522685715291526
1343000	1343	0.118941199523004	0.228908097832491	6.18958378828374e-05	13677270	1626790.9	910166.6	0.052398917253289
1344000	1344	0.119176669977351	0.229306724891102	6.19907090883868e-05	13682970	1630690.8	913812.4	0.0525815740802835
1345000	1345	0.111724740194025	0.220745360117757	6.506425074128e-05	11510609	1286019.8	704575.1	0.0487285140135182
1346000	1346	0.119285119068448	0.229417596676802	6.2138169340988e-05	13631277	1626008.5	911405.9	0.0526324336649597
1347000	1347	0.119492919283232	0.22971590269503	6.22135556412314e-05	13633648	1629124.4	914108.2	0.0527693959509924
1348000	1348	0.120031325968524	0.230330566333099	6.24434538605101e-05	13605964	1633141.9	917854.1	0.053052169787326
1349000	1349	0.120358829671644	0.230861585138724	6.26118092361299e-05	13595364	1636322.1	921538.9	0.0532970714927643
1350000	1350	0.120071106667769	0.230673643019308	6.24414915653111e-05	13647384	1638656.5	922937.1	0.0532103295837992
1351000	1351	0.119737049002596	0.230346496438429	6.22940580380569e-05	13673194	1637187.9	921525	0.053059508421459
1352000	1352	0.119879750031746	0.230510919581895	6.23438543899095e-05	13670856	1638858.8	922870.8	0.0531352840464908
1353000	1353	0.119763090725084	0.230277937398096	6.2338154913434e-05	13645730	1634254.8	919328.2	0.0530279284523214
1354000	1354	0.119380402427288	0.229603814516421	6.21970987708893e-05	13627555	1626863	912631.8	0.0527179116404913
1355000	1355	0.119427710301507	0.229566611674583	6.22072417819345e-05	13618697	1626449.8	911959.8	0.0527008291957488
1356000	1356	0.119184280186321	0.229346457934273	6.2059664258836e-05	13657312	1627736.9	912372.5	0.0525997977669974
1357000	1357	0.118621580628364	0.22850274465697	6.18384293144415e-05	13654190	1619681.6	905062.3	0.0522135043157685
1358000	1358	0.118812410342753	0.228832598469332	6.19295191461134e-05	13653386	1622191.7	907687.3	0.0523643581222264
1360000	1360	0.118753866356758	0.229120890395921	6.19789936603476e-05	13665966	1622886.3	910137.8	0.0524963824158195
1361000	1361	0.119012216514772	0.229345934929281	6.20566874435449e-05	13658560	1625535.5	911892.8	0.0525995578685859
1363000	1363	0.118879187795579	0.229024497057422	6.19356173407609e-05	13673602	1625506.7	910449.7	0.0524522202524052
1364000	1364	0.118791201840159	0.228978913840796	6.19203399470081e-05	13674905	1624458.4	909965	0.0524313429837106
1365000	1365	0.118480464036981	0.228490946646298	6.17626048769929e-05	13686323	1621561.9	906660.5	0.0522081126993212
1366000	1366	0.118787116967803	0.228892462330936	6.18814807963078e-05	13681748	1625215.4	909865.5	0.0523917593119188
1367000	1367	0.118571621256491	0.228600722893145	6.17589152694214e-05	13701114	1624563.3	908623.9	0.0522582905072687
1368000	1368	0.118164248941172	0.228072003781074	6.16556713177064e-05	13683522	1616903.1	902833.7	0.0520168389087143
1369000	1369	0.11838968411793	0.228358397412381	6.18536247710137e-05	13630245	1613680.4	901827.1	0.052147557668751
1370000	1370	0.11832892024911	0.228141919715398	6.17563736272432e-05	13647296	1614869.8	901410.3	0.0520487355314272
1371000	1371	0.118106697953579	0.227617526087932	6.17027645928554e-05	13608246	1607225	894863.7	0.0518097381823902
1372000	1372	0.117964136353771	0.227426172858772	6.17089135663315e-05	13582668	1602267.7	891541.9	0.0517226641011882
1374000	1374	0.117864020799456	0.227371077154157	6.16407608874738e-05	13606125	1603672.6	892419.4	0.0516976067262415
1375000	1375	0.117448404317472	0.226730993330665	6.14064617980463e-05	13633069	1601182.2	888890.7	0.0514069433367102
1376000	1376	0.117571495346492	0.226896496844693	6.14872060948528e-05	13617145	1600988.1	889268.7	0.0514820202803937
1377000	1377	0.117259050770615	0.226540176113215	6.14104944645443e-05	13608344	1595701.5	885496.8	0.0513204513934063
1378000	1378	0.11745300117288	0.226912707374151	6.15229622952661e-05	13603265	1597744.3	888083.5	0.0514893767678669
1379000	1379	0.117353530772838	0.226828264322788	6.15446359421667e-05	13583570	1594079.9	885960	0.0514510614956884
1380000	1380	0.11729530943379	0.226719187581491	6.15139468391489e-05	13584053	1593345.7	885133.9	0.0514015900176112
1381000	1381	0.117293353172225	0.226697544073375	6.14745384047656e-05	13598878	1595058	885960.2	0.0513917764888998
1382000	1382	0.117164084302931	0.226432263075978	6.14296472903911e-05	13586906	1591897.4	883135.2	0.051271569761709
1383000	1383	0.117195684810816	0.226636920524859	6.14791246246643e-05	13589578	1592639.9	884669.6	0.0513642937449912
1384000	1384	0.117181300991587	0.226565896148635	6.14802853882182e-05	13580549	1591386.4	883598.9	0.0513321052976342
1385000	1385	0.116993727183996	0.226336467055326	6.14091207674866e-05	13584489	1589300	881847	0.0512281963190868
1386000	1386	0.117075215614269	0.226681840073296	6.14819409171037e-05	13593720	1591487.7	884832.4	0.0513846566190155
1387000	1387	0.116880351819479	0.226355804636754	6.14087644866355e-05	13586968	1588049.6	881766.6	0.0512369502927524
1388000	1388	0.116436921028887	0.225919095974112	6.11944348113318e-05	13629566	1586984.7	880429	0.05103943792576
1389000	1389	0.116455661556276	0.225968370764033	6.12117700430641e-05	13627790	1587033.3	880677.2	0.0510617045857516
1390000	1390	0.11664347522535	0.226103697205771	6.13080836605297e-05	13601282	1586500.8	880391.7	0.051122881890119
1391000	1391	0.116370569714098	0.225655571344776	6.11673248313717e-05	13609844	1583785.3	877325.2	0.0509204368789375
1392000	1392	0.116486705011117	0.225725261133676	6.11976691387419e-05	13604750	1584772.5	877792.7	0.050951893513866
1393000	1393	0.116391823188308	0.225674894548198	6.11192933858659e-05	13633578	1586837	879041.5	0.0509291580293402
1395000	1395	0.11695019211271	0.226467931537071	6.13344644006337e-05	13633403	1594429.1	885695	0.0512877240146796
1396000	1396	0.116587737556217	0.225953374500576	6.11441504334004e-05	13656136	1592138	882836.8	0.0510549274481977
1397000	1397	0.116753369248671	0.226256200278442	6.13277596204916e-05	13610898	1589118.2	882302.2	0.0511918681644383
1398000	1398	0.117135863390369	0.226661190949487	6.14799337117635e-05	13592131	1592126	884794.8	0.0513752954826396
1399000	1399	0.11684664529545	0.226373134958031	6.13167607354364e-05	13629859	1592603.3	884549.7	0.0512447962307267
1400000	1400	0.11670940023862	0.226048054542136	6.12999236673035e-05	13598208	1587038.7	880059.8	0.0510977229622846
1401000	1401	0.116906824040181	0.226274467848755	6.14348270489209e-05	13565688	1585921.5	879970.1	0.0512001348002371
1402000	1402	0.116806441480283	0.226038530113383	6.14222119291421e-05	13542974	1581906.6	876733.7	0.0510934170958185
1403000	1403	0.116973936771552	0.226205895490569	6.14869098060752e-05	13534509	1583184.8	877740.1	0.0511691071546901
1404000	1404	0.116876043926111	0.226300127566687	6.14343672598493e-05	13568968	1585887.3	880242.8	0.0512117477366988
1405000	1405	0.116597232768573	0.225666955676279	6.12726573193978e-05	13564460	1581578.5	875185.6	0.0509255748841995
1406000	1406	0.11681605019257	0.225909550934354	6.136968176612e-05	13550691	1582938.2	876473.8	0.0510351252033616
1407000	1407	0.11688100715176	0.225948633304385	6.14193795982004e-05	13533452	1581803.5	875803.2	0.0510527848921193
1408000	1408	0.116646680947246	0.225699707913686	6.13451875055356e-05	13536332	1578968.2	873727	0.0509403581523231
1410000	1410	0.116762774548743	0.225723239548636	6.14421293368153e-05	13496465	1575884.7	871662.8	0.0509509808723311
1412000	1412	0.116315431147086	0.225235714769479	6.1201852675582e-05	13543951	1575370.5	870339.8	0.0507311272077181
1413000	1413	0.116303555340983	0.225454729837565	6.12232741283236e-05	13560809	1577170.3	872724.2	0.0508298352061293
1414000	1414	0.116841842271503	0.226118827934736	6.15131962419993e-05	13512536	1578829.6	875365.6	0.0511297243465787
1415000	1415	0.0688963911631107	0.157336472944765	0.000137103141202962	1316934	90732	38851.5	0.0247547657186986
1416000	1416	0.11648617899633	0.225721389655658	6.13520142843049e-05	13535920	1576747.6	873326.4	0.0509501457480812
1417000	1417	0.117135121215563	0.226659379306957	6.16393586483668e-05	13521696	1583865.5	880196.3	0.0513744742278151
1418000	1418	0.116867687555935	0.226478289865946	6.1451718763552e-05	13582668	1587375	882200.7	0.0512924157806034
1419000	1419	0.116863496266562	0.226487404488371	6.13638368150322e-05	13622697	1591996	884843.5	0.0512965443918792
1420000	1420	0.116951518152885	0.226715425273853	6.13906533816774e-05	13638218	1595010.3	887541.7	0.0513998840571042
1421000	1421	0.117017394066475	0.226828276569405	6.14148782318948e-05	13641031	1596237.9	888633.2	0.0514510670514463
1422000	1422	0.116672064827865	0.226316046639728	6.13261031327215e-05	13618835	1588937.6	882927.1	0.0512189529666354
1424000	1424	0.115960337741231	0.225192938149165	6.10406294930922e-05	13610420	1578268.9	873226.3	0.0507118593922538
1425000	1425	0.116089931949754	0.225282855162415	6.11499812997186e-05	13572618	1575644.3	871758.9	0.0507523648301295
1426000	1426	0.11604618609933	0.225335867983651	6.11443923311076e-05	13581489	1576080	872515.2	0.0507762533999452
1427000	1427	0.115949618245864	0.225258995951259	6.11208196514911e-05	13582695	1574908.3	871817.9	0.0507416152569691
1428000	1428	0.115856579092701	0.225217851516195	6.1155356844171e-05	13562402	1571293.5	869971.5	0.050723080641571
1429000	1429	0.115688154347512	0.225011199031611	6.10464669727793e-05	13585862	1571723.3	869682.5	0.0506300396896435
1430000	1430	0.115873257986728	0.225283293014521	6.11243252804407e-05	13584067	1574030.1	871814.2	0.0507525621114666
1431000	1431	0.116156724556812	0.225494319025743	6.11608557688885e-05	13593275	1578950.3	874592.3	0.0508476879128837
1433000	1433	0.115468136944667	0.224600651658426	6.08933248314909e-05	13604502	1570886.5	867672.6	0.0504454527253898
1434000	1434	0.115593045000597	0.224577293036426	6.09602581129336e-05	13571820	1568808	865837.5	0.0504349605475687
