Chromosome	Bin	Distance_kb	Avg_R2	SD_R2	SE_R2	N_Pairs	Sum_R2	SumSq_R2	Var_R2
6H	2498000	2498	0.125277110686856	0.230487257335415	0.000177310585730779	1689758	211688	116287	0.0531243757940018
6H	2500000	2500	0.111662947739284	0.213318508303275	0.00516917474822121	1703	190.162	98.7287	0.0455047859847342
7H	0	0	0.254382993799384	0.340396355762741	0.000109335567500411	9692747	2465670	1750320	0.115869679016555
7H	1000	1	0.254311734433662	0.338069168487518	0.000133127619216179	6448739	1639990	1154100	0.114290762681842
7H	2000	2	0.250588956258443	0.335307280887394	0.000141236897137926	5636242	1412380	987615	0.112430972616098
7H	3000	3	0.247787798458534	0.33335655301309	0.000147784640631554	5088144	1260780	877834	0.111126591436769
7H	4000	4	0.245795463267078	0.332274839097419	0.000153635024255418	4677507	1149710	799021	0.110406568697216
7H	5000	5	0.24259105767508	0.330076132637296	0.000158095512198735	4359023	1057460	731447	0.108950253336794
7H	6000	6	0.240624263845628	0.328577678678512	0.000163276358776535	4049762	974471	671707	0.10796329092576
7H	7000	7	0.240437059409562	0.328495109148738	0.000168375892429002	3806256	915165	630769	0.107909036734641
7H	8000	8	0.238693459019496	0.32727737368484	0.000171891795147973	3625114	865291	594827	0.107110479326046
7H	9000	9	0.238282913393674	0.327331327073548	0.000174173130830474	3531936	841600	578971	0.10714579768373
7H	10000	10	0.238351827469813	0.327284198552322	0.000176288783878565	3446678	821522	565002	0.107114946622036
7H	11000	11	0.237081252485154	0.326562701113014	0.000177295307999993	3392647	804333	552495	0.106643197758228
7H	12000	12	0.236909961001637	0.326290244601071	0.000178602900520525	3337576	790705	542662	0.106465323721827
7H	13000	13	0.237371819332919	0.326757591092733	0.000180035665609634	3294081	781922	537317	0.106770523336726
7H	14000	14	0.236133092095102	0.326232694075446	0.000180063015862497	3282509	775109	532379	0.106427770683723
7H	15000	15	0.235039146820277	0.325348662861644	0.000180863868487098	3235895	760562	521287	0.105851752425859
7H	16000	16	0.234265060660259	0.324756145468608	0.000181028667292474	3218252	753924	516036	0.105466554019628
7H	17000	17	0.234274417320616	0.324552415898619	0.000181678903634855	3191249	747628	511298	0.10533427066563
7H	18000	18	0.233183921730455	0.323650617895734	0.000181998453010665	3162405	737422	503216	0.10474972246429
7H	19000	19	0.233748233886577	0.324026909436368	0.000183365495266489	3122676	729920	498478	0.104993438038884
7H	20000	20	0.232531652699072	0.32334783587216	0.000182917489479196	3124852	726627	495679	0.10455382296321
7H	21000	21	0.232296618860986	0.323356616589011	0.000182946344886018	3124036	725703	495226	0.104559501491892
7H	22000	22	0.232626846249955	0.323596565630082	0.000184199280775195	3086256	717946	490190	0.104714737287584
7H	23000	23	0.230965227237222	0.32225367960323	0.000183081778515644	3098172	715570	487009	0.103847434017821
7H	25000	25	0.229127904199168	0.320876314658132	0.000182926338602708	3076967	705019	478349	0.102961609308584
7H	26000	26	0.228821332570589	0.320656650195161	0.000182811717006264	3076610	703994	477428	0.102820687314382
7H	27000	27	0.228703779068532	0.3203941966412	0.000183181327758286	3059193	699649	474046	0.10265244124136
7H	28000	28	0.229045498564405	0.320353467002356	0.000183330594410616	3053437	699376	473552	0.10262634382043
7H	29000	29	0.229486842785981	0.320604957261465	0.00018403935610266	3034723	696429	471753	0.102787538620626
7H	30000	30	0.228083877176297	0.319781480805466	0.000184115740389199	3016649	688049	465416	0.102260195466137
7H	31000	31	0.227784480230357	0.319142391743142	0.000184239750875034	3000560	683481	461299	0.101851866207533
7H	33000	33	0.226342403002446	0.318216754147066	0.000183034332124261	3022602	684143	460925	0.101261902619894
7H	34000	34	0.226499194212442	0.318042540383632	0.000183483957094618	3004514	680520	458047	0.101151057493674
7H	35000	35	0.22515844723871	0.317270068574951	0.000183102153687621	3002419	676020	454436	0.100660296413554
7H	36000	36	0.225401259586375	0.317496140245191	0.000183073090568056	3007654	677929	455989	0.100803799070594
7H	37000	37	0.22489961049172	0.316964512513277	0.000183378523187429	2987613	671913	451268	0.10046650219278
7H	38000	38	0.22531050046996	0.317236680256488	0.000183637985903072	2984295	672393	451834	0.100639111300157
7H	39000	39	0.225111063520112	0.316987402929119	0.000184377879439616	2955741	665370	446778	0.100481013615747
7H	40000	40	0.223875419070918	0.316288845362844	0.000183918862260987	2957435	662097	444085	0.100038633700961
7H	41000	41	0.222911805562631	0.315645204507726	0.000183953859309071	2944290	656317	439646	0.0996318951287239
7H	42000	42	0.223586318616708	0.316324568362499	0.000184303029744058	2945784	658637	442021	0.100061232549721
7H	43000	43	0.224522886777854	0.317137859511775	0.000185154204576965	2933790	658703	442964	0.10057642193571
7H	44000	44	0.224372987878827	0.317129581812709	0.000185071260434656	2936267	658819	443125	0.100571171660704
7H	45000	45	0.224678388345966	0.317434741888849	0.000185540625005918	2927055	657646	442703	0.10076481535804
7H	46000	46	0.225565014263394	0.317751586667	0.000185936902294498	2920413	658743	443452	0.100966070829396
7H	47000	47	0.223724096497918	0.316499168881209	0.000185337510596248	2916208	652426	438085	0.100171723902496
7H	48000	48	0.223294823990133	0.316241649394054	0.000185253742358453	2914098	650703	436734	0.100008780811472
7H	50000	50	0.222518644273328	0.315530477613034	0.000184673615656313	2919261	649590	435186	0.0995594823027091
7H	52000	52	0.220309627075856	0.313745142270275	0.000183450406302199	2924938	644392	429885	0.0984360142981954
7H	53000	53	0.219362177351703	0.313179335755267	0.000184009010562101	2896730	635433	423505	0.0980812963441104
7H	54000	54	0.218521212807543	0.312435816337739	0.000183583023858334	2896387	632922	421041	0.0976161393306297
7H	55000	55	0.218811471542532	0.312544522815731	0.000183750971741767	2893107	633045	421128	0.0976840787421128
7H	56000	56	0.219291280396752	0.312991832217343	0.000184788910407807	2868892	629123	419009	0.0979638870347695
7H	57000	57	0.218683032247595	0.312531043034588	0.000184426050618382	2871718	627996	417829	0.0976756528602875
7H	58000	58	0.218487513289352	0.312317233133499	0.000185305955955594	2840620	620640	412682	0.0975420541121644
7H	59000	59	0.217321451936363	0.311538896334959	0.000184516053764872	2850731	619525	411318	0.0970564839296043
7H	60000	60	0.218430926032718	0.312177077578816	0.000184890885682448	2850828	622709	413845	0.09745452776565
7H	62000	62	0.218262904078373	0.312078582163071	0.000185754611110438	2822596	616068	409366	0.0973930414449127
7H	63000	63	0.217500261078919	0.311274408242757	0.000184890015728567	2834392	616481	408714	0.0968917572268786
7H	64000	64	0.216602300554409	0.311005973156846	0.000183803738148324	2863049	620143	411252	0.096724715339237
7H	65000	65	0.215802827792392	0.310309842581931	0.000183056960673621	2873549	620120	410524	0.0962921984032226
7H	66000	66	0.215578756178792	0.310495744489501	0.000182455411373558	2895995	624315	413785	0.0964076073460892
7H	67000	67	0.21484091398141	0.310006311092039	0.000183373259200078	2858045	614025	406587	0.0961039129168941
7H	68000	68	0.214315211945843	0.309310682545168	0.000183528584399091	2840419	608745	402215	0.095673098336558
7H	69000	69	0.213836513450374	0.309119060494143	0.000183506648750869	2837579	606778	400895	0.0955545935607815
7H	70000	70	0.214157287888879	0.309548821235368	0.000183994184283924	2830415	606154	401024	0.0958204727282058
7H	71000	71	0.214082083463985	0.310065850484786	0.000183631788691031	2851098	610369	404776	0.096140831636854
7H	72000	72	0.214169304959991	0.309760900049518	0.000183659242422871	2844642	609235	403428	0.0959518151994872
7H	73000	73	0.213996248025416	0.309403976852723	0.000183766638452808	2834774	606631	401192	0.0957308208922806
7H	74000	74	0.214640782628796	0.310045557356603	0.000184327901335458	2829234	607269	402314	0.0961282476365665
7H	75000	75	0.213835660721879	0.309291261091912	0.000184041080175815	2824267	603929	399314	0.0956610841878251
7H	76000	76	0.213680764140916	0.309520994675189	0.000184635973481298	2810267	600500	397548	0.0958032461447186
7H	77000	77	0.213343032985113	0.309100374014095	0.000184538391794434	2805599	598555	395753	0.0955430412156533
7H	78000	78	0.213055501159896	0.308976848804602	0.000183864017777773	2823959	601660	397781	0.0954666930972216
7H	79000	79	0.21253535596961	0.308668028302887	0.000183216395719208	2838276	603234	398628	0.0952759516963919
7H	80000	80	0.211699917636506	0.308064123012187	0.000182924587646226	2836208	600425	396276	0.0949035038872681
7H	81000	81	0.211401366585264	0.308022253508397	0.000182850670882115	2837730	599900	396057	0.094877708656391
7H	82000	82	0.212315156566046	0.308392973650574	0.000183887327424605	2812583	597154	394279	0.0951062261970435
7H	83000	83	0.210165120603577	0.306570149896607	0.000182714949535009	2815215	591660	388935	0.0939852568076283
7H	84000	84	0.20992589456459	0.306279977436855	0.000182995505654765	2801279	588061	386230	0.0938074245787202
7H	85000	85	0.209492329138184	0.30607895081422	0.000183675169992506	2776937	581747	382027	0.0936843241315338
7H	86000	86	0.209039047653197	0.305916261577819	0.000183183390166359	2788900	582989	382866	0.0935847590977484
7H	88000	88	0.208039373939388	0.305470736117922	0.000183279135344974	2777878	577908	379438	0.0933123706244248
7H	89000	89	0.207279176773541	0.30474156466196	0.000182654142949528	2783584	576979	378100	0.0928674212326192
7H	90000	90	0.207268179163798	0.304529623354634	0.000183518457279048	2753592	570732	373658	0.0927382915005155
7H	91000	91	0.207482485183405	0.304345092298231	0.000183466528714056	2751813	570953	373352	0.0926259352060186
7H	92000	92	0.206577802443501	0.303749996437452	0.000182820579114736	2760466	570251	372493	0.0922640603357518
7H	94000	94	0.205709666330963	0.303294085503687	0.000183309199002763	2737533	563137	367661	0.0919873023015177
7H	95000	95	0.204550796003059	0.302351720754105	0.000182510904923043	2744399	561369	365712	0.0914165630429681
7H	96000	96	0.203875870748633	0.301260109737089	0.000182326838983563	2730122	556606	361258	0.0907576537188031
7H	97000	97	0.204661338447088	0.301898926241996	0.000183264560865395	2713727	555395	361005	0.0911429616660702
7H	98000	98	0.203569831101188	0.30113617876829	0.00018309043390877	2705170	550691	357417	0.0906829981631675
7H	99000	99	0.202955563640907	0.300840025996813	0.000182378542548109	2720970	552236	358340	0.090504721241763
7H	100000	100	0.202462044669897	0.300462690832427	0.000181956365884347	2726758	552065	357938	0.0902778285822626
7H	101000	101	0.202446692643607	0.300372684183338	0.000182081240187951	2721388	550936	357069	0.0902237494035036
7H	102000	102	0.200749534384046	0.299010654213076	0.000181103566669519	2725959	547235	353578	0.0894073713329314
7H	103000	103	0.201471365322361	0.299837370010688	0.000181506602099999	2728894	549794	356102	0.0899024484549263
7H	105000	105	0.199224876788834	0.297566134382401	0.000179945884649006	2734533	544787	350666	0.088545604331285
7H	106000	106	0.199474654653568	0.297739459698049	0.000180932856006307	2707933	540164	347804	0.0886487858612861
7H	107000	107	0.19918931595995	0.29728265592617	0.000180666704016756	2707590	539323	346716	0.0883769775145174
7H	108000	108	0.198083707756033	0.296611636944014	0.000180084301363707	2712843	537370	345116	0.0879784631706076
7H	109000	109	0.197613473669341	0.296295413856051	0.000179707421151954	2718428	537198	344811	0.0877909722721283
7H	110000	110	0.197252812602758	0.295829545579103	0.000179514201319438	2715723	535684	343332	0.0875151200375385
7H	111000	111	0.196265490632352	0.295099980189777	0.000179286341092191	2709218	531726	340289	0.0870839983080069
7H	112000	112	0.195558142288693	0.294163866803542	0.000179505148386208	2685498	525171	335084	0.0865323805328118
7H	113000	113	0.195883165556206	0.294219446326429	0.000179608533465478	2683421	525637	335254	0.0865650825966304
7H	114000	114	0.195371970116184	0.293574969872191	0.000178968509337029	2690821	525711	334621	0.0861862629354576
7H	115000	115	0.195883080099027	0.294300008683174	0.000179391839769446	2691381	527196	336376	0.0866124951109164
7H	117000	117	0.196132192280634	0.294565188082023	0.000180241705942344	2670867	523843	334490	0.0867686500297978
7H	118000	118	0.195351419044833	0.293663281018934	0.000179604086069997	2673418	522256	332574	0.0862381226188054
7H	119000	119	0.19511947982995	0.293573105609932	0.000179512276329803	2674510	521849	332326	0.0861851683374601
7H	121000	121	0.193890140332347	0.292427582322206	0.000178776160837821	2675577	518768	329383	0.0855138909028105
7H	122000	122	0.193698267258005	0.292403248023191	0.000179110967051836	2665140	516233	327862	0.085499659454512
7H	123000	123	0.193159527894179	0.292045657572804	0.000178837078070983	2666775	515113	326950	0.0852906661071315
7H	125000	125	0.192337565157458	0.29146093459217	0.000178189694364777	2675442	514588	326252	0.0849494763933413
7H	126000	126	0.19240264287125	0.291479697399191	0.000178267342185727	2673456	514380	326106	0.0849604139959238
7H	127000	127	0.191359085900106	0.290643181431205	0.000177487427189602	2681545	513138	324713	0.0844734589124521
7H	128000	128	0.190244248421886	0.289510980264572	0.000176885593405827	2678830	509632	321485	0.0838166076937535
7H	129000	129	0.190469990014777	0.28979024822092	0.000176754873337302	2687972	511978	323248	0.0839783879639425
7H	131000	131	0.191336889526015	0.290299786170098	0.000176637592783552	2701016	516804	326509	0.0842739658504049
7H	132000	132	0.191757224095539	0.290659850085069	0.000177312293685567	2687153	515281	325828	0.0844831484514751
7H	133000	133	0.19160853236914	0.290928934396041	0.00017762285159233	2682725	514033	325558	0.0846396448688159
7H	134000	134	0.189546733726292	0.289122689337625	0.000176341699326498	2688155	509531	321288	0.0835919294898206
7H	135000	135	0.189074466035225	0.288831591442876	0.00017650140395529	2677892	506321	319132	0.0834236882154243
7H	136000	136	0.188547045863822	0.287954777799667	0.000175754190681099	2684338	506124	318008	0.0829179540576556
7H	137000	137	0.187878085842927	0.287347152977822	0.000174806006174009	2702098	507665	318487	0.08256838632446
7H	138000	138	0.187610575959678	0.286839770518506	0.000175058382563512	2684806	503698	315397	0.0822770539511093
7H	139000	139	0.186690253896078	0.2861795231252	0.000174170859024918	2699766	504020	315203	0.0818987194561671
7H	140000	140	0.186487630290652	0.286207902308211	0.000174536872065302	2688988	501463	313785	0.0819149633436664
7H	141000	141	0.186167224521476	0.285625745869927	0.000174857201235567	2668257	496742	310159	0.0815820667037519
7H	142000	142	0.184855601429713	0.284674040949955	0.000174348690423963	2665989	492823	307151	0.0810393095907764
7H	143000	143	0.185374618749319	0.285083136023922	0.0001755985075887	2635733	488598	304786	0.081272394445234
7H	144000	144	0.184535450406225	0.28408185420499	0.000174603121470695	2647177	488498	303779	0.0807024998885453
7H	146000	146	0.184006855380994	0.28387833929348	0.000174455960622595	2647847	487222	303034	0.0805869115200241
7H	147000	147	0.183506654861244	0.283632663348389	0.000174060940678599	2655277	487261	303026	0.0804474877181007
7H	148000	148	0.184566082963512	0.284436515343032	0.000175673911293017	2621538	483847	301395	0.0809041312604866
7H	149000	149	0.184280760904964	0.283948109049772	0.000175757783620161	2610050	480982	299075	0.0806265286329415
7H	150000	150	0.183206665721045	0.283193607378177	0.000174870448395881	2622612	480480	298357	0.0801986192598648
7H	151000	151	0.183705766651458	0.28370201358473	0.00017544786180872	2614741	480343	298694	0.0804868325120303
7H	152000	152	0.183813058425615	0.283994215857712	0.000176496530560513	2589087	475908	296295	0.0806527146406368
7H	154000	154	0.184135271814126	0.283624377890846	0.000175426822952277	2613937	481318	298900	0.0804427877339694
7H	155000	155	0.182790395205209	0.282478112358136	0.000174199363260911	2629520	480651	297678	0.0797938839614155
7H	156000	156	0.18354834486671	0.28314990038278	0.000175184258570301	2612418	479505	297460	0.080173866086778
7H	157000	157	0.184109554000475	0.283798850660378	0.00017509482961651	2627088	483672	300639	0.0805417876361516
7H	158000	158	0.182909626526435	0.282669663142075	0.000174253287355308	2631458	481319	298297	0.0799021384608543
7H	159000	159	0.182675162055626	0.282690905647692	0.000174644091831735	2620088	478625	296815	0.0799141481359123
7H	160000	160	0.18210510097069	0.282170905872563	0.00017447363362641	2615561	476307	294990	0.0796204201209428
7H	161000	161	0.182670527327991	0.282723621951497	0.000174958062648317	2611297	477007	295863	0.0799326464093733
7H	162000	162	0.182227300445243	0.282272460734049	0.000174698439872335	2610712	475743	294709	0.0796777420888551
7H	163000	163	0.181997137270047	0.281846180913091	0.000174455197919935	2610096	475030	293793	0.0794372696952946
7H	164000	164	0.180674186632579	0.280758034973167	0.000173949390798469	2605065	470668	290382	0.0788250742019939
7H	165000	165	0.18031158448271	0.279949353282732	0.0001742832140431	2580167	465234	286099	0.07837164040342
7H	166000	166	0.180333238746932	0.280213680365153	0.000174465184020104	2579652	465197	286444	0.078519706663784
7H	167000	167	0.180612682908769	0.28031235659623	0.000174080494786422	2592891	468309	288319	0.0785750172605318
7H	168000	168	0.181025487035586	0.280996594952731	0.000174013851230114	2607561	472035	291341	0.0789590863750291
7H	169000	169	0.180047179940196	0.280236131847337	0.000173222583816879	2617214	471222	290378	0.0785322895927582
7H	170000	170	0.180255454318117	0.28015710194422	0.000173106248835394	2619255	472135	290685	0.0784880017697841
7H	171000	171	0.179811514620351	0.27985023459486	0.000172412955891999	2634581	473728	291512	0.0783161538027983
7H	172000	172	0.179444126743881	0.279408151054625	0.00017234743570591	2628261	471626	289816	0.078068914875764
7H	173000	173	0.178357604885766	0.278431394505252	0.000171682571664765	2630171	469111	287571	0.0775240414461392
7H	174000	174	0.178440086687278	0.278597737253325	0.000172057915850583	2621838	467841	286980	0.0776166992026728
7H	175000	175	0.17795674056073	0.278186030586153	0.000172283748605537	2607246	463977	284336	0.0773874676132802
7H	177000	177	0.177282952258974	0.277489347408488	0.000171705848014566	2611695	463009	283185	0.0770003379251884
7H	178000	178	0.177134961917324	0.277597502745456	0.000171570491385688	2617857	463714	283873	0.0770603735305137
7H	179000	179	0.177430882119696	0.277770355785029	0.000172136113431778	2603921	462016	282885	0.0771563705529418
7H	180000	180	0.176789266355029	0.277007325075025	0.000171425336400633	2611154	461624	281972	0.0767330581452208
7H	181000	181	0.176846272859188	0.276891685996159	0.000171670595589205	2601525	460070	280818	0.0766690057737955
7H	182000	182	0.177726428044559	0.278052519409377	0.000172612155215999	2594842	461172	282578	0.0773132035499019
7H	183000	183	0.177096180039505	0.277417550279123	0.000171740382010911	2609294	462096	282648	0.0769604972028698
7H	184000	184	0.176050096552483	0.276708139951986	0.000170990577271439	2618783	461037	281679	0.0765673947156878
7H	185000	185	0.176680664219649	0.277106872498208	0.000171525505186236	2609980	461133	281889	0.076788218785738
7H	186000	186	0.175858555174018	0.276419741562019	0.000171408799196443	2600590	457336	279132	0.0764078735252136
7H	187000	187	0.17484028702188	0.275156166854839	0.000170990591835279	2589489	452747	275211	0.0757109161582479
7H	188000	188	0.175572465576909	0.275825528557272	0.000172123196037692	2567971	450865	274530	0.0760797222038984
7H	189000	189	0.175281512945236	0.275715291733601	0.000172020747346734	2568976	450294	274219	0.0760189220957448
7H	190000	190	0.174205398037843	0.274782783183606	0.000171574044955376	2564932	446825	271506	0.0755055779341288
7H	191000	191	0.173207514303446	0.273802912442614	0.000171113552806522	2560397	443480	268762	0.0749680348620577
7H	192000	192	0.172285972049796	0.27263290593962	0.000170453370359421	2558264	440753	266088	0.0743287014010814
7H	193000	193	0.171344951858804	0.271806838868174	0.000169814843109574	2561943	438976	264490	0.0738789576555098
7H	194000	194	0.171987421279957	0.272423190169451	0.000170682477660967	2547477	438134	264413	0.0742143945421009
7H	195000	195	0.171042214479946	0.272029214464212	0.000169923997279475	2562841	438354	264627	0.0739998935220162
7H	196000	196	0.17216136258192	0.272983796874504	0.000170666981097369	2558437	440464	266486	0.0745201533560205
7H	197000	197	0.172030723660148	0.273081639101462	0.00017088970340502	2553602	439298	266004	0.0745735816143411
7H	198000	198	0.172747865399605	0.273675607302748	0.000171579136494834	2544153	439497	266475	0.0748983380325279
7H	199000	199	0.173021214142971	0.274409538380321	0.00017180708912449	2551034	441383	268463	0.0753005947541009
7H	200000	200	0.171462739824703	0.273143827236318	0.000170256382489704	2573807	441312	267694	0.0746075503573036
7H	201000	201	0.171172149465606	0.272763534887124	0.000169562351619917	2587699	442942	268344	0.0743999459641193
7H	202000	202	0.171232911210943	0.272153814775719	0.000169402573334386	2581005	441953	266846	0.0740676988969762
7H	203000	203	0.17153075607089	0.272384671482533	0.000169288500652875	2588871	444071	268249	0.0741934092586475
7H	204000	204	0.171925689705637	0.273116013654629	0.000169046666777001	2610244	448768	271859	0.0745923569145953
7H	205000	205	0.171103827621074	0.272325699527624	0.000168186930337715	2621759	448593	271189	0.0741612866232096
7H	206000	206	0.171129554542787	0.272465129642437	0.000168538166132569	2613517	447250	270558	0.0742372468710702
7H	207000	207	0.170877153399393	0.271739981475546	0.000168328248103533	2606112	445325	268538	0.0738426175323298
7H	208000	208	0.170505054239634	0.271141850433437	0.0001682672636597	2596533	442722	266378	0.0735179030564683
7H	209000	209	0.16925978729963	0.269956010690346	0.000167574366172613	2595200	439263	263478	0.0728762477078463
7H	210000	210	0.169175023374197	0.270055263433299	0.000167375043860883	2603298	440413	264365	0.0729298453080285
7H	211000	211	0.168747076915036	0.269807404728526	0.000167258919225998	2602131	439102	263522	0.0727960356463429
7H	212000	212	0.168205943357823	0.269156680732586	0.0001675907426423	2579350	433862	259840	0.0724453187829834
7H	213000	213	0.167905367180543	0.268840663193918	0.000166778520078064	2598422	436289	261057	0.0722753021865456
7H	214000	214	0.168587036811811	0.26957866883384	0.0001680425656538	2573549	433867	260171	0.072672658690225
7H	215000	215	0.167614868743132	0.268740638567948	0.000167700482841865	2568018	430438	257614	0.0722215308179085
7H	216000	216	0.166499595542942	0.267519543577773	0.000167435172494193	2552805	425041	253465	0.0715667061960598
7H	217000	217	0.166050535269032	0.266925366939409	0.000166791156238951	2561142	425279	253097	0.0712491515157384
7H	218000	218	0.166489256415594	0.26717503062446	0.0001676012346469	2541191	423081	251835	0.0713824969891811
7H	219000	219	0.166097035206382	0.266774258317026	0.000167593659394983	2533802	420857	250230	0.0711685049005991
7H	220000	220	0.166616865705607	0.267050714490289	0.000168002117481321	2526725	420995	250341	0.0713160841097737
7H	221000	221	0.166850912113736	0.267329113196996	0.00016803370765904	2531044	422307	251343	0.0714648547626925
7H	222000	222	0.167038626203149	0.267886424725	0.000168245210030422	2535222	423480	252673	0.0717631365519432
7H	224000	224	0.167439057369741	0.268433657562025	0.000168417625883459	2540381	425359	254273	0.0720566285121265
7H	225000	225	0.167128184562732	0.268073742211597	0.000168836117315244	2521029	421335	251587	0.0718635312633299
7H	226000	226	0.167350322606761	0.268194978543269	0.000168954130213026	2519786	421687	251814	0.0719285465158243
7H	227000	227	0.16712793009733	0.267687243236079	0.000168353393846718	2528201	422533	251779	0.0716564601913316
7H	228000	228	0.166432802407909	0.267233491639635	0.000168318134244106	2520693	419526	249835	0.0714137390539108
7H	229000	229	0.167029196712938	0.267266859283374	0.000168246532841964	2523469	421493	250657	0.0714315740711987
7H	230000	230	0.165694140386403	0.266145485871155	0.000167018762750801	2539263	420741	249579	0.0708334196495929
7H	231000	231	0.167295805555622	0.267369907493742	0.000168396941672668	2520906	421737	250766	0.071486667433212
7H	232000	232	0.167306070859904	0.26726724528823	0.000168710091843297	2509628	419876	249515	0.071431780403959
7H	233000	233	0.166292142875325	0.266455396791562	0.000168041143317258	2514304	418109	248040	0.0709984784793489
7H	234000	234	0.16599604997659	0.266489133284254	0.000167721293920349	2524542	419064	248847	0.0710164581585929
7H	235000	235	0.165495662890308	0.265917573004157	0.000167340292558908	2525184	417907	247723	0.0707121556324212
7H	236000	236	0.164863886352073	0.265542936866574	0.00016721817570023	2521753	415746	246358	0.0705130513197252
7H	237000	237	0.163560983552397	0.263958315458707	0.000165737091261345	2536479	414869	244583	0.0696739922997985
7H	238000	238	0.163650147325717	0.26444791988966	0.000165997560057243	2537914	415330	245452	0.0699327023339679
7H	239000	239	0.164652687624405	0.264631423061926	0.000166536400270567	2525018	415751	245281	0.0700297900717801
7H	240000	240	0.164574462597074	0.264564925397117	0.000166660568350137	2519990	414726	244639	0.0699945997503823
7H	241000	241	0.164337993844011	0.264643329713868	0.000166458148845867	2527620	415384	245288	0.070036091962043
7H	242000	242	0.163969959460315	0.264494572181937	0.000166420555870953	2525920	414175	244619	0.0699573787137058
7H	243000	243	0.162779894595387	0.263547874111113	0.000165639480946341	2531578	412090	242917	0.0694574819484871
7H	244000	244	0.162092521406207	0.262948396605364	0.000165505664036739	2524151	409146	240844	0.0691418592773316
7H	245000	245	0.162566625585563	0.263537329266374	0.000165341656501428	2540503	413001	243583	0.069451923916853
7H	246000	246	0.162800280029588	0.263540785922272	0.000165882864725359	2524019	410911	242199	0.0694537458445289
7H	247000	247	0.16227943498272	0.263206380296901	0.000165672048572016	2524029	409598	241328	0.0692775986289967
7H	248000	248	0.162236057318904	0.262950484213571	0.000165992747954161	2509399	407115	239556	0.0691429571481516
7H	249000	249	0.162714868162431	0.263188054793202	0.000166502467666556	2498567	406554	239223	0.0692679521858294
7H	250000	250	0.161772964558596	0.262322602346266	0.000166499909635694	2482238	401559	235772	0.0688131477017171
7H	251000	251	0.161311387827066	0.261804035345967	0.000165556929358653	2500679	403388	236471	0.0685413529234322
7H	252000	252	0.161690010681111	0.261815346560082	0.00016625026340207	2480079	401004	234841	0.0685472756943757
7H	253000	253	0.162474936884782	0.263155286558607	0.000166877767363389	2486722	404030	237852	0.0692507048437426
7H	254000	254	0.162529229589727	0.263363741477454	0.000167296022831128	2478225	402784	237355	0.0693604603250034
7H	255000	255	0.161895355559838	0.262842220956071	0.000166545412367164	2490720	403236	237356	0.06908603311712
7H	257000	257	0.161808984558921	0.262833983736444	0.000166734103221516	2484930	402084	236724	0.0690817030067691
7H	258000	258	0.161454236642663	0.262618841679345	0.00016645112643451	2489306	401909	236574	0.0689686560050006
7H	259000	259	0.161145251799599	0.262427873171706	0.000166121674765383	2495556	402147	236669	0.068868388617425
7H	261000	261	0.161187681187269	0.262037419884112	0.00016493795971865	2523977	406834	238882	0.0686636094195227
7H	262000	262	0.161092742411974	0.262296076298023	0.000165171952110203	2521802	406244	238941	0.0687992316413383
7H	263000	263	0.161310511184493	0.262246405698351	0.000164789259145723	2532569	408530	240073	0.068773177301704
7H	264000	264	0.160660866604078	0.261644838265364	0.00016426068206685	2537214	407631	239183	0.0684580213909087
7H	265000	265	0.16009580593399	0.260658668482768	0.000163466865477166	2542640	407066	237924	0.0679429414552097
7H	266000	266	0.160211916963631	0.260805421149712	0.000163630057730201	2540429	407007	238006	0.0680194677010786
7H	267000	267	0.160258639164581	0.260919899320836	0.000163918373240154	2533723	406051	237567	0.0680791938615952
7H	268000	268	0.159109882434461	0.259845177342733	0.000163600170125854	2522678	401383	234194	0.0675195161882765
7H	269000	269	0.159196588033565	0.259688455597795	0.000163418858848901	2525230	402008	234295	0.067438093970768
7H	270000	270	0.158535830039028	0.259367115540197	0.000163954538773467	2502551	396744	231248	0.067271300623642
7H	271000	271	0.158814019947433	0.259681165724221	0.000164737330365286	2484831	394626	230235	0.0674343078318905
7H	272000	272	0.158378792443638	0.259444404758018	0.000164217950078781	2496016	395316	230620	0.0673113991602421
7H	273000	273	0.157771933744337	0.258669548196872	0.000164418534089418	2475079	390498	227217	0.0669099351643741
7H	274000	274	0.157521066224444	0.25804766240813	0.000164193490835547	2469949	389069	225757	0.0665885960743002
7H	275000	275	0.157093172485634	0.25765221854259	0.000163526459201329	2482514	389986	226065	0.0663846657199185
7H	276000	276	0.15654362395796	0.257359028520929	0.000163482782482418	2478191	387945	224870	0.0662336695612361
7H	277000	277	0.155725481877628	0.256768045017338	0.000161982712398666	2512723	391295	226598	0.0659298289420256
7H	278000	278	0.155910040138695	0.256717485671588	0.000162733164499486	2488621	388001	224503	0.0659038674495418
7H	279000	279	0.15592703602761	0.257086660081227	0.000163022710934745	2486926	387779	224835	0.0660935507917202
7H	280000	280	0.156130890177653	0.257519950372566	0.000162637835980249	2507140	391442	227381	0.066316524839889
7H	281000	281	0.15677260914907	0.258114756695816	0.000163533326281529	2491226	390556	227202	0.0666232276241401
7H	282000	282	0.157748860010593	0.258550020999846	0.000164271657497206	2477216	390778	227242	0.0668481133590211
7H	283000	283	0.15638370429652	0.257413612959083	0.000163819269417798	2469068	386122	223988	0.0662617681366488
7H	284000	284	0.156596580010183	0.257444486099333	0.000163583280833934	2476791	387857	224893	0.0662776634229496
