Sample,Blup.protein,Blup.starch,Blup.betaglucans,Blup.fiber,Blup.weight,Blup.tiller.length,Blup.grain.num,Blup.Z11,site,longitude,latitude,x,y,March,Precipitation,December,Elevation,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_15,bio_16,bio_19,CECSOL_1km,CLYPPT_1km,CRFVOL_1km,PHIHOX_1km,PHIKCL_1km,SLTPPT_1km,SNDPPT_1km,pH,EC,Field_capacity,Organic_by_weight,NO3.mg.L,NO2.mg.L
HS0708,-0.522819573,3.262058706,-0.371812888,-0.095577541,-0.000740183,4.186982181,-1.792973264,4.867196598,7,35.09119,31.7744,208722,631301,16.76,670,8.2,786,17.10126305,9.819170952,37.7373848,608.1975098,28.89000511,2.87001944,26.01998711,9.46168041,24.05001068,24.05001068,9.46168041,453.3997498,111.0999374,109.2802582,287.1998596,287.1998596,27,24,22,72,61,31,46,7.85,425,10.983,8.117,6.254393243,6.204358644
HS0712,-0.828049277,3.369993968,0.123645883,-0.081819439,0.036530185,-7.102359874,0.420646907,-6.439276518,7,35.09119,31.7744,208722,631301,16.76,670,8.2,786,17.10126305,9.819170952,37.7373848,608.1975098,28.89000511,2.87001944,26.01998711,9.46168041,24.05001068,24.05001068,9.46168041,453.3997498,111.0999374,109.2802582,287.1998596,287.1998596,27,24,22,72,61,31,46,7.85,425,10.983,8.117,6.254393243,6.204358644
HS0714,0.2565233,-3.451514607,-0.11389513,0.127258147,-0.01623338,2.735215416,0.093659122,38.19742469,7,35.09119,31.7744,208722,631301,16.76,670,8.2,786,17.10126305,9.819170952,37.7373848,608.1975098,28.89000511,2.87001944,26.01998711,9.46168041,24.05001068,24.05001068,9.46168041,453.3997498,111.0999374,109.2802582,287.1998596,287.1998596,27,24,22,72,61,31,46,7.85,425,10.983,8.117,6.254393243,6.204358644
HS0715,-0.191551317,-5.094916033,0.156062694,-0.071635249,-0.042255243,4.282699169,-1.519874938,44.43917423,7,35.09119,31.7744,208722,631301,16.76,670,8.2,786,17.10126305,9.819170952,37.7373848,608.1975098,28.89000511,2.87001944,26.01998711,9.46168041,24.05001068,24.05001068,9.46168041,453.3997498,111.0999374,109.2802582,287.1998596,287.1998596,27,24,22,72,61,31,46,7.85,425,10.983,8.117,6.254393243,6.204358644
HS0717,0.317079569,-3.343579345,0.188065427,0.037704069,0.013417806,9.374935158,-1.36329621,219.4291397,7,35.09119,31.7744,208722,631301,16.76,670,8.2,786,17.10126305,9.819170952,37.7373848,608.1975098,28.89000511,2.87001944,26.01998711,9.46168041,24.05001068,24.05001068,9.46168041,453.3997498,111.0999374,109.2802582,287.1998596,287.1998596,27,24,22,72,61,31,46,7.85,425,10.983,8.117,6.254393243,6.204358644
HS0718,-0.21541999,-0.208408258,-0.068656028,0.055761577,-0.016879442,-1.112539193,-1.506001955,-10.98777688,7,35.09119,31.7744,208722,631301,16.76,670,8.2,786,17.10126305,9.819170952,37.7373848,608.1975098,28.89000511,2.87001944,26.01998711,9.46168041,24.05001068,24.05001068,9.46168041,453.3997498,111.0999374,109.2802582,287.1998596,287.1998596,27,24,22,72,61,31,46,7.85,425,10.983,8.117,6.254393243,6.204358644
HS0801,-1.315751609,-2.312787621,0.261733655,0.138310187,0.024840089,2.84574997,1.106450502,18.16164255,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0803,0.317647052,2.247467241,0.127573541,-0.080099676,0.013925463,10.63843601,1.352892421,38.13423286,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0804,-0.441810742,4.228908347,0.238928173,-0.130963459,0.044685063,2.407047474,2.338660093,28.80746477,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0805,0.67929362,-8.427330198,0.196695577,0.180444374,0.001698112,4.393233723,2.127424164,52.89804398,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0808,0.623106455,-4.746737754,0.165215403,0.020387887,-0.014982782,1.629869878,0.301917294,-52.55047749,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0809,-0.893868953,-2.134704408,0.583276303,-0.05086371,0.071527227,7.267132123,3.049535786,12.06094332,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0810,-1.011042441,-5.782916272,0.199000337,-0.112594466,-0.015863151,-4.827623965,-0.674670825,-13.26996211,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0811,-0.165512764,-4.120557071,0.204298494,0.232037255,0.026419466,11.90958338,2.485657603,0.177023077,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0815,-0.637823182,-2.318194353,-0.086807018,-0.135132083,0.0026724,-8.539309074,0.860008585,-1.20260135,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0816,-1.293126764,-5.132641967,0.345945805,-0.12653327,0.011105147,4.657153975,1.787445509,18.47055795,8,34.71467,31.49733,172918,600677,21.47,357,10.4,179,19.51291847,11.94916725,45.10825729,546.5026855,32.09000397,5.59999991,26.49000549,12.69833469,25.61333466,25.89500237,12.69833469,333.7001953,80.90006256,109.4949112,211.8001251,211.8001251,22,30,7,80,63,34,37,7.88,335,1.989,2.222,1.599051191,6.548417779
HS0901,0.341515725,-6.388297313,0.633181954,-0.094717659,0.033357445,2.648486092,0.955492659,92.23850472,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0903,-1.441692561,0.563677149,0.074630365,-0.099017066,0.011595713,-2.052795514,-0.399224714,96.74641119,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0904,-0.495052549,0.647790721,-0.034161155,-0.13943149,0.002164743,7.290658922,-1.933349992,27.555914,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0905,-0.255924406,1.740171508,0.246855087,-0.147170422,0.025347746,9.754159584,-1.018150729,50.08795593,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0909,0.111508508,-5.567045748,-0.134992321,0.381359736,0.000331537,4.890639215,2.451033985,98.20194557,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0910,0.256720561,-3.084534716,-0.042816576,0.311146339,0.007468547,10.13062267,2.425504983,117.4894269,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0911,-0.81442443,5.474731582,0.273194722,-0.093857778,0.06227427,11.62866079,0.906774816,-40.69441845,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0912,-1.208810847,-2.972223127,0.241797824,0.234616899,0.040436439,-3.045793589,1.05773266,-29.77574547,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0913,-0.802058804,-0.419598406,0.514013111,-0.037961431,0.04832698,4.337966446,1.159972663,-4.606331659,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS0916,-0.700026392,2.981427024,0.334787841,-0.179845914,0.009244896,-3.460494509,1.34275853,19.7513424,9,34.8141,31.67521,182435,620363,21.25,472,10.26,165,19.32792091,11.90083218,45.59705734,531.5182495,31.69000626,5.59000635,26.10000038,12.64167213,25.19666862,25.56333542,12.64167213,428.8001404,106.9000626,111.2670135,276.8001404,276.8001404,22,35,10,77,62,33,33,7.97,402,5.76,6.217,2.294388042,5.683454521
HS1003,-0.293729837,2.698549841,0.318084561,-0.122233863,0.054077427,12.73859254,1.835642366,-17.92648995,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1004,-0.605998284,-0.558849578,0.624885984,-0.029366677,0.090592441,7.046063015,1.015737404,-52.67844137,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1005,-0.711088993,-1.640019925,0.457673048,0.036844188,0.061735064,6.505779686,0.758501369,-40.05844525,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1006,0.018926986,1.148194553,0.471984762,-0.19016449,0.053438099,11.633247,1.845776258,-33.25036435,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1009,-0.077271001,0.013207312,0.35390616,0.030825018,0.053776537,13.29126531,2.017291901,-37.51964585,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1010,-0.03315012,-1.120112942,0.372612455,-0.089558371,0.058458263,14.45187812,1.750697504,-30.54648606,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1011,-0.177808747,3.393221356,0.252411631,-0.211942556,0.009582176,4.919566744,1.6604028,18.46446696,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1012,-0.090388549,-0.064093988,0.307655383,-0.010133213,0.072770322,17.10470741,3.119947763,-6.877589418,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1015,-0.414719679,-2.944218875,0.21592667,-0.01216905,0.033357445,5.396927645,-0.328812738,-38.99397106,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1019,-0.694209145,1.416365721,0.427758234,-0.076660151,0.04534379,13.7886708,1.294040688,-65.44855514,10,34.5247,31.61456,154950,613772,20.38,447,10.76,49,19.8133297,9.936654091,42.22940445,505.486908,31.61998749,8.09000683,23.52997971,15.1683321,25.3216629,25.80666161,13.46833229,400.1005859,97.70019531,113.2095032,264.4003906,256.4003906,15,24,9,80,61,28,49,7.94,405,0.88,2.17,2.849467549,7.053171629
HS1104,0.543167712,2.151851379,-0.026864163,-0.154049473,-0.021658519,-1.520364906,-1.343215904,32.75842004,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1105,-0.233502319,4.524901274,0.228530566,-0.10159671,0.04384392,-16.00039146,0.207281295,-96.56096283,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1106,0.143333406,2.819524131,0.552251676,-0.338923964,0.017733074,-0.967692137,-0.132515016,-199.9817857,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1109,0.217109306,4.074269951,0.39445165,-0.046564304,0.024981104,-13.43142029,-1.225890899,-69.17568659,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1110,0.886169358,2.554384244,0.078722753,-0.399427482,-0.02300862,-9.036714566,-0.937261512,-107.0089113,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1111,0.141182897,4.205685568,0.204235241,-0.355315547,0.011726337,-13.45809672,0.427769325,-69.17568659,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1112,0.166478786,4.980350224,0.05539284,0.007608222,-0.025530766,-8.815645459,-2.057284128,-132.6449301,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1113,0.983800031,1.863233067,0.397688113,-0.104176354,0.002559587,-10.19732738,-1.740362969,-148.264808,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1116,-0.035722964,3.704478733,0.175942772,-0.151602339,0.025871062,-11.46847475,0.706161497,-160.9772345,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1119,-0.030256947,6.154723735,0.402645005,-0.092138015,0.023307481,-11.63427658,-0.146026869,-107.5152688,11,35.49887,32.31489,247176,691268,22.54,248,11.48,-55,21.69833755,11.69333267,39.35826874,697.7521362,35.5,5.79000664,29.70999336,13.02500534,29.62833595,29.62833595,13.02500534,338.1998596,82,108.038147,218.0999298,218.0999298,18,31,14,81,73,41,29,8.26,328,8.424,6.169,3.915256686,5.978802095
HS1203,-1.136057647,-8.502884881,0.053402752,0.433859329,-0.03215851,-5.168005183,3.859273518,-46.67298539,12,34.63303,30.50317,164596,490489,17.27,73,7.82,1009,16.2074852,13.47832584,46.44492722,568.4082031,29.32998085,0.30999354,29.01998711,8.85665131,22.4583168,22.4583168,8.85665131,186.9007111,42.70019531,105.0022507,119.3004532,119.3004532,13,19,18,79,79,29,52,8.23,601,4.951,4.597,10.09292972,8.203402251
HS1204,-0.582852904,-7.417373182,0.031838545,0.504619644,-0.0293946,-6.162816167,4.119349002,-27.42137201,12,34.63303,30.50317,164596,490489,17.27,73,7.82,1009,16.2074852,13.47832584,46.44492722,568.4082031,29.32998085,0.30999354,29.01998711,8.85665131,22.4583168,22.4583168,8.85665131,186.9007111,42.70019531,105.0022507,119.3004532,119.3004532,13,19,18,79,79,29,52,8.23,601,4.951,4.597,10.09292972,8.203402251
HS1205,-0.802010724,-5.856321369,-0.13698241,0.479683085,-0.055149077,-8.760378182,3.372510303,-4.149482273,12,34.63303,30.50317,164596,490489,17.27,73,7.82,1009,16.2074852,13.47832584,46.44492722,568.4082031,29.32998085,0.30999354,29.01998711,8.85665131,22.4583168,22.4583168,8.85665131,186.9007111,42.70019531,105.0022507,119.3004532,119.3004532,13,19,18,79,79,29,52,8.23,601,4.951,4.597,10.09292972,8.203402251
HS1207,-1.103731274,-9.59303103,-0.119022643,0.478435904,-0.041465555,-4.310348817,3.002769554,-32.98282271,12,34.63303,30.50317,164596,490489,17.27,73,7.82,1009,16.2074852,13.47832584,46.44492722,568.4082031,29.32998085,0.30999354,29.01998711,8.85665131,22.4583168,22.4583168,8.85665131,186.9007111,42.70019531,105.0022507,119.3004532,119.3004532,13,19,18,79,79,29,52,8.23,601,4.951,4.597,10.09292972,8.203402251
HS1209,-0.789714741,-5.770540938,-0.028854252,0.450447119,-0.049362441,-9.589387336,2.396807851,-43.62187221,12,34.63303,30.50317,164596,490489,17.27,73,7.82,1009,16.2074852,13.47832584,46.44492722,568.4082031,29.32998085,0.30999354,29.01998711,8.85665131,22.4583168,22.4583168,8.85665131,186.9007111,42.70019531,105.0022507,119.3004532,119.3004532,13,19,18,79,79,29,52,8.23,601,4.951,4.597,10.09292972,8.203402251
