Bin	Sum_R2	SumSq_R2	N_Pairs
0	2.46567e+06	1.75032e+06	9692747
1000	1.63999e+06	1.1541e+06	6448739
2000	1.41238e+06	987615	5636242
3000	1.26078e+06	877834	5088144
4000	1.14971e+06	799021	4677507
5000	1.05746e+06	731447	4359023
05292	2165885
6000	974471	671707	4049762
7000	915165	630769	3806256
8000	865291	594827	3625114
9000	841600	578971	3531936
10000	821522	565002	3446678
11000	804333	552495	3392647
12000	790705	542662	3337576
13000	781922	537317	3294081
14000	775109	532379	3282509
15000	760562	521287	3235895
16000	753924	516036	3218252
17000	747628	511298	3191249
18000	737422	503216	3162405
19000	729920	498478	3122676
20000	726627	495679	3124852
21000	725703	495226	3124036
22000	717946	490190	3086256
23000	715570	487009	3098172
25000	705019	478349	3076967
26000	703994	477428	3076610
27000	699649	474046	3059193
28000	699376	473552	3053437
29000	696429	471753	3034723
30000	688049	465416	3016649
31000	683481	461299	3000560
33000	684143	460925	3022602
34000	680520	458047	3004514
35000	676020	454436	3002419
36000	677929	455989	3007654
37000	671913	451268	2987613
38000	672393	451834	2984295
39000	665370	446778	2955741
40000	662097	444085	2957435
41000	656317	439646	2944290
42000	658637	442021	2945784
43000	658703	442964	2933790
44000	658819	443125	2936267
45000	657646	442703	2927055
46000	658743	443452	2920413
47000	652426	438085	2916208
48000	650703	436734	2914098
50000	649590	435186	2919261
52000	644392	429885	2924938
53000	635433	423505	2896730
54000	632922	421041	2896387
55000	633045	421128	2893107
56000	629123	419009	2868892
57000	627996	417829	2871718
58000	620640	412682	2840620
59000	619525	411318	2850731
60000	622709	413845	2850828
62000	616068	409366	2822596
63000	616481	408714	2834392
64000	620143	411252	2863049
65000	620120	410524	2873549
66000	624315	413785	2895995
67000	614025	406587	2858045
68000	608745	402215	2840419
69000	606778	400895	2837579
70000	606154	401024	2830415
71000	610369	404776	2851098
72000	609235	403428	2844642
73000	606631	401192	2834774
74000	607269	402314	2829234
75000	603929	399314	2824267
76000	600500	397548	2810267
77000	598555	395753	2805599
78000	601660	397781	2823959
79000	603234	398628	2838276
80000	600425	396276	2836208
81000	599900	396057	2837730
82000	597154	394279	2812583
83000	591660	388935	2815215
84000	588061	386230	2801279
85000	581747	382027	2776937
86000	582989	382866	2788900
88000	577908	379438	2777878
89000	576979	378100	2783584
90000	570732	373658	2753592
91000	570953	373352	2751813
92000	570251	372493	2760466
94000	563137	367661	2737533
95000	561369	365712	2744399
96000	556606	361258	2730122
97000	555395	361005	2713727
98000	550691	357417	2705170
99000	552236	358340	2720970
100000	552065	357938	2726758
101000	550936	357069	2721388
102000	547235	353578	2725959
103000	549794	356102	2728894
105000	544787	350666	2734533
106000	540164	347804	2707933
107000	539323	346716	2707590
108000	537370	345116	2712843
109000	537198	344811	2718428
110000	535684	343332	2715723
111000	531726	340289	2709218
112000	525171	335084	2685498
113000	525637	335254	2683421
114000	525711	334621	2690821
115000	527196	336376	2691381
117000	523843	334490	2670867
118000	522256	332574	2673418
119000	521849	332326	2674510
121000	518768	329383	2675577
122000	516233	327862	2665140
123000	515113	326950	2666775
125000	514588	326252	2675442
126000	514380	326106	2673456
127000	513138	324713	2681545
128000	509632	321485	2678830
129000	511978	323248	2687972
131000	516804	326509	2701016
132000	515281	325828	2687153
133000	514033	325558	2682725
134000	509531	321288	2688155
135000	506321	319132	2677892
136000	506124	318008	2684338
137000	507665	318487	2702098
138000	503698	315397	2684806
139000	504020	315203	2699766
140000	501463	313785	2688988
141000	496742	310159	2668257
142000	492823	307151	2665989
143000	488598	304786	2635733
144000	488498	303779	2647177
146000	487222	303034	2647847
147000	487261	303026	2655277
148000	483847	301395	2621538
149000	480982	299075	2610050
150000	480480	298357	2622612
151000	480343	298694	2614741
152000	475908	296295	2589087
154000	481318	298900	2613937
155000	480651	297678	2629520
156000	479505	297460	2612418
157000	483672	300639	2627088
158000	481319	298297	2631458
159000	478625	296815	2620088
160000	476307	294990	2615561
161000	477007	295863	2611297
162000	475743	294709	2610712
163000	475030	293793	2610096
164000	470668	290382	2605065
165000	465234	286099	2580167
166000	465197	286444	2579652
167000	468309	288319	2592891
168000	472035	291341	2607561
169000	471222	290378	2617214
170000	472135	290685	2619255
171000	473728	291512	2634581
172000	471626	289816	2628261
173000	469111	287571	2630171
174000	467841	286980	2621838
175000	463977	284336	2607246
177000	463009	283185	2611695
178000	463714	283873	2617857
179000	462016	282885	2603921
180000	461624	281972	2611154
181000	460070	280818	2601525
182000	461172	282578	2594842
183000	462096	282648	2609294
184000	461037	281679	2618783
185000	461133	281889	2609980
186000	457336	279132	2600590
187000	452747	275211	2589489
188000	450865	274530	2567971
189000	450294	274219	2568976
190000	446825	271506	2564932
191000	443480	268762	2560397
192000	440753	266088	2558264
193000	438976	264490	2561943
194000	438134	264413	2547477
195000	438354	264627	2562841
196000	440464	266486	2558437
197000	439298	266004	2553602
198000	439497	266475	2544153
199000	441383	268463	2551034
200000	441312	267694	2573807
201000	442942	268344	2587699
202000	441953	266846	2581005
203000	444071	268249	2588871
204000	448768	271859	2610244
205000	448593	271189	2621759
206000	447250	270558	2613517
207000	445325	268538	2606112
208000	442722	266378	2596533
209000	439263	263478	2595200
210000	440413	264365	2603298
211000	439102	263522	2602131
212000	433862	259840	2579350
213000	436289	261057	2598422
214000	433867	260171	2573549
215000	430438	257614	2568018
216000	425041	253465	2552805
217000	425279	253097	2561142
218000	423081	251835	2541191
219000	420857	250230	2533802
220000	420995	250341	2526725
221000	422307	251343	2531044
222000	423480	252673	2535222
224000	425359	254273	2540381
225000	421335	251587	2521029
226000	421687	251814	2519786
227000	422533	251779	2528201
228000	419526	249835	2520693
229000	421493	250657	2523469
230000	420741	249579	2539263
231000	421737	250766	2520906
232000	419876	249515	2509628
233000	418109	248040	2514304
234000	419064	248847	2524542
235000	417907	247723	2525184
236000	415746	246358	2521753
237000	414869	244583	2536479
238000	415330	245452	2537914
239000	415751	245281	2525018
240000	414726	244639	2519990
241000	415384	245288	2527620
242000	414175	244619	2525920
243000	412090	242917	2531578
244000	409146	240844	2524151
245000	413001	243583	2540503
246000	410911	242199	2524019
247000	409598	241328	2524029
248000	407115	239556	2509399
249000	406554	239223	2498567
250000	401559	235772	2482238
251000	403388	236471	2500679
252000	401004	234841	2480079
253000	404030	237852	2486722
254000	402784	237355	2478225
255000	403236	237356	2490720
257000	402084	236724	2484930
258000	401909	236574	2489306
259000	402147	236669	2495556
261000	406834	238882	2523977
262000	406244	238941	2521802
263000	408530	240073	2532569
264000	407631	239183	2537214
265000	407066	237924	2542640
266000	407007	238006	2540429
267000	406051	237567	2533723
268000	401383	234194	2522678
269000	402008	234295	2525230
270000	396744	231248	2502551
271000	394626	230235	2484831
272000	395316	230620	2496016
273000	390498	227217	2475079
274000	389069	225757	2469949
275000	389986	226065	2482514
276000	387945	224870	2478191
277000	391295	226598	2512723
278000	388001	224503	2488621
279000	387779	224835	2486926
280000	391442	227381	2507140
281000	390556	227202	2491226
282000	390778	227242	2477216
283000	386122	223988	2469068
284000	387857	224893	2476791
285000	386756	224037	2471808
286000	387470	224342	2485790
287000	388214	224546	2486367
288000	386075	223582	2478958
289000	387259	224724	2485509
290000	385307	222949	2492819
291000	384397	221925	2491180
292000	384315	222243	2488875
293000	384124	222013	2494490
294000	384761	222585	2502425
295000	381338	220370	2489290
296000	383591	221678	2498743
297000	379924	218571	2501025
298000	385190	222376	2508391
299000	385564	222384	2522963
300000	382498	220291	2501351
301000	383231	221189	2507367
302000	385520	223613	2490931
304000	382904	222678	2466154
305000	386283	224197	2493835
306000	385531	223600	2485229
307000	383230	222092	2479399
308000	383092	221671	2481159
309000	382841	221025	2477536
310000	379782	218352	2482010
311000	376719	216851	2455288
312000	374093	215015	2444823
313000	378171	217345	2472352
314000	377722	217268	2459128
316000	377369	217165	2461704
317000	373904	214512	2454386
318000	373688	214284	2459707
319000	372354	213283	2444872
320000	371623	212710	2437703
321000	369665	211245	2428633
322000	368319	210104	2435992
323000	366687	208347	2443839
324000	366385	208022	2445052
325000	365601	207215	2451265
326000	367624	209358	2443175
327000	362516	205515	2432944
328000	365048	207184	2456441
330000	364187	206947	2444653
331000	365089	206800	2460593
332000	365761	207811	2447475
333000	364702	207666	2437550
334000	364497	207576	2431112
335000	360809	205309	2412166
336000	361710	205706	2412870
337000	359559	204118	2421683
338000	362657	206164	2429732
339000	362349	205807	2425707
340000	362983	205835	2447100
341000	362901	205778	2444682
342000	363991	206730	2442349
343000	363734	206930	2430740
344000	361149	204961	2431902
345000	359695	203413	2435048
346000	358640	202697	2435330
347000	358249	202829	2429920
348000	356789	201677	2425909
349000	358510	202630	2438573
350000	356938	202036	2422529
351000	356202	201723	2420806
352000	357517	201965	2442757
353000	359215	203264	2433364
354000	359799	203250	2437380
355000	356473	201360	2421838
356000	355791	201584	2406849
357000	355108	201470	2408452
358000	357007	201855	2431142
359000	354930	200313	2423696
360000	353900	199615	2415507
361000	355674	201174	2419239
362000	354783	200124	2421693
363000	353716	200032	2411811
364000	354427	200504	2416305
365000	353705	199938	2415711
366000	352544	199181	2414565
368000	350343	197736	2398460
369000	351528	198063	2403812
370000	349068	197134	2389331
371000	346282	194816	2385398
372000	346394	194319	2389511
373000	344788	193023	2373495
374000	345638	193619	2388539
375000	347006	194310	2392201
376000	345749	193014	2399276
377000	348099	194093	2412479
378000	346839	193749	2399738
379000	347203	193491	2417360
380000	346647	193424	2419053
381000	348778	195082	2419648
383000	346925	194034	2390112
384000	344474	192449	2373924
385000	346203	194043	2372950
386000	341921	191091	2356747
387000	341735	191257	2349619
388000	342609	191755	2363622
389000	340391	190743	2342758
390000	340031	190857	2337321
391000	342841	192126	2358586
392000	342188	192222	2353705
393000	344792	193729	2368565
394000	343570	192662	2354072
395000	343397	192707	2357670
396000	345205	193773	2368093
398000	341069	189946	2378394
399000	340096	189754	2368602
400000	340206	190100	2360845
401000	340689	189897	2372828
402000	339258	189104	2366891
403000	341325	189620	2387984
404000	339319	189146	2357996
405000	336964	187357	2346927
406000	337242	187513	2361828
407000	336684	187099	2362387
408000	339203	188968	2372397
409000	339273	189375	2368436
410000	337143	188336	2351052
411000	338751	189673	2357144
412000	338047	189643	2345837
413000	340785	191402	2351293
414000	341498	192095	2348101
415000	338496	189866	2346866
416000	340527	191160	2353850
417000	339518	190438	2356083
418000	337323	188776	2347281
419000	334952	187600	2336755
420000	338093	189069	2360628
421000	336455	187840	2356222
422000	335322	187219	2343623
423000	336441	187292	2369091
424000	337087	187701	2374336
425000	332995	185127	2358546
426000	333469	185252	2373662
427000	333064	184538	2377868
428000	332077	183790	2373386
429000	331531	183417	2374863
430000	329591	182578	2348684
431000	330151	182531	2350586
432000	329902	182450	2350602
433000	330701	183099	2350895
434000	330669	183153	2343879
435000	329117	182290	2335612
436000	329711	182215	2344833
437000	328866	181923	2335565
438000	328693	182023	2328231
439000	328538	181879	2339487
440000	328284	182139	2339220
441000	330220	182912	2358027
442000	331699	183600	2364481
443000	329912	182294	2355692
444000	331762	183505	2370613
445000	330494	182822	2350805
446000	332206	184030	2363401
447000	331380	183457	2363884
449000	326775	179609	2357134
450000	328691	181258	2355501
451000	328970	180991	2365932
452000	325991	179011	2361240
453000	327200	179694	2370558
454000	326230	179243	2363837
455000	324380	178075	2344799
456000	323310	177869	2338005
457000	323016	177507	2336971
459000	324531	177885	2371531
460000	327970	179686	2399130
461000	328897	180424	2402378
462000	326523	178766	2389362
463000	324760	177706	2387951
464000	325250	177977	2391925
465000	325897	178419	2385245
466000	326809	178777	2387905
467000	326733	178857	2388694
468000	327456	178820	2403642
469000	326486	178704	2385254
470000	327215	179749	2375081
471000	325468	178541	2371362
472000	327398	180133	2364731
473000	326202	179447	2356747
474000	326635	179087	2366371
475000	325830	178478	2372443
476000	324142	177608	2372274
477000	325438	178542	2374029
478000	325464	178515	2363396
479000	322987	176943	2352616
480000	323110	177169	2339138
482000	319996	175229	2324667
483000	319087	175017	2319981
484000	319967	175025	2341208
485000	318918	173601	2345232
486000	319052	173697	2348545
487000	319659	173744	2364017
488000	319284	173226	2373278
489000	318197	172404	2366385
490000	316321	171827	2348086
491000	314498	170485	2341884
492000	312381	168969	2330490
493000	312586	169169	2337763
494000	315170	171017	2354128
495000	315113	170893	2356625
496000	313174	170313	2331473
497000	312097	169326	2331445
499000	311081	168299	2343719
500000	315144	170633	2365837
501000	315330	170391	2370528
502000	316287	171051	2376352
503000	316023	171006	2374696
504000	315384	171046	2372038
505000	315347	170976	2371820
507000	313489	169626	2363844
508000	313061	169156	2365943
509000	313070	169081	2369061
510000	314318	169387	2385805
511000	315642	169788	2399566
512000	315491	169056	2399267
513000	312846	167586	2377531
514000	311106	167052	2354028
515000	311244	166740	2352291
516000	310675	166408	2369435
517000	313894	168523	2385205
518000	316157	169979	2390744
519000	313840	168614	2382581
520000	314240	168988	2381747
521000	313064	167939	2381671
522000	311015	167007	2359697
523000	311354	166928	2366136
524000	312279	167981	2369662
525000	312394	167720	2361919
526000	312975	167960	2373485
527000	312296	167506	2362341
528000	312580	167578	2367441
529000	310758	166230	2364589
531000	310919	166693	2368963
532000	312035	167653	2358820
533000	309507	165941	2346955
534000	305751	163081	2346246
535000	305704	163526	2346860
536000	303761	162370	2333847
537000	304340	162380	2342850
538000	304349	162624	2349361
539000	304590	162697	2347727
540000	305059	163074	2335762
541000	306276	164091	2332835
542000	304498	163122	2327498
543000	304709	163050	2333620
544000	303568	163062	2314084
545000	302859	162831	2314150
546000	304629	163631	2313362
547000	303253	162380	2317035
548000	303587	162639	2321109
549000	302235	161478	2318080
550000	301360	161559	2305498
551000	302592	161871	2322024
552000	301953	161376	2323388
553000	302491	161891	2333813
554000	302090	161771	2324752
555000	302975	161650	2341931
556000	302779	161938	2342155
557000	299233	159713	2322981
558000	301590	160789	2337947
559000	301182	161109	2330011
560000	301580	161359	2325761
561000	300450	160466	2331136
562000	300082	160129	2329155
563000	300771	160918	2332468
564000	300610	160961	2333379
565000	303252	162609	2347761
566000	301310	161236	2339088
567000	303535	162752	2344796
568000	304390	162716	2366079
569000	300532	160365	2340065
570000	301031	160789	2346658
571000	300421	160196	2347575
572000	300365	160046	2354454
574000	298343	159005	2314469
575000	300253	160128	2324527
576000	298443	159053	2318324
577000	298331	159605	2315662
578000	298968	160068	2317445
579000	296661	158248	2311831
580000	296987	158226	2322410
581000	296561	158195	2316241
582000	297607	159105	2327386
583000	296657	158679	2321709
584000	296529	158433	2307552
585000	296507	158523	2310499
586000	293115	156336	2297747
587000	293029	156340	2290024
588000	295269	157300	2312125
589000	294420	156952	2306109
590000	292405	155829	2285415
591000	294084	156469	2302564
592000	296907	158133	2321047
593000	295286	156755	2315235
594000	292992	155362	2305260
595000	292930	155500	2307177
596000	295331	157127	2325339
597000	294167	156234	2306495
598000	297142	157632	2340791
599000	298268	158164	2348974
600000	298743	158387	2342892
601000	297622	157963	2328323
602000	298322	158403	2326728
603000	297351	157658	2329749
604000	297339	157421	2333039
605000	297987	157275	2347344
606000	298765	157835	2356650
607000	295661	155881	2339163
608000	294394	155396	2335858
609000	293686	154826	2330503
610000	292978	154302	2335795
611000	292718	154169	2331770
612000	291880	153930	2320760
613000	292723	154535	2325888
614000	292742	154607	2321367
615000	293558	154990	2333954
616000	294474	155347	2345491
617000	292872	154656	2331044
618000	295351	155743	2357268
619000	294214	155024	2351032
620000	293335	154549	2352148
621000	294268	155398	2346667
622000	292471	153789	2351625
623000	292554	153650	2356497
624000	292491	153775	2358358
625000	295243	155749	2362088
626000	293358	154301	2361471
627000	294036	154700	2370424
628000	292558	153753	2362351
629000	292218	153713	2351268
630000	291956	153478	2351372
631000	292927	154113	2351684
632000	292956	153813	2345731
633000	292496	153550	2337245
634000	290353	152851	2304342
635000	289859	152258	2302452
636000	290649	153229	2303812
637000	290648	153207	2308370
638000	290679	152887	2314176
639000	290126	152297	2325898
640000	290103	152307	2319070
641000	289925	152250	2321244
642000	290080	152165	2332479
643000	290148	152064	2335179
644000	290047	152339	2312947
645000	289289	151991	2314450
646000	287847	151105	2305526
647000	289358	152055	2307847
648000	287940	151899	2294962
649000	288269	151074	2315593
650000	289927	152262	2307486
651000	289732	152540	2291651
652000	289033	151951	2303075
653000	289771	152399	2310708
654000	288344	151185	2312596
655000	289405	151861	2310779
656000	290396	152191	2332679
657000	289739	151879	2329304
658000	289517	151896	2321836
660000	289175	151610	2301278
661000	289930	152290	2302831
662000	287747	150913	2294169
663000	288948	151824	2298360
664000	287298	150439	2302352
665000	288265	151267	2316944
666000	287319	150175	2326143
667000	289903	152014	2333007
668000	288407	151325	2319760
669000	289717	152327	2322037
670000	288706	151486	2320012
671000	286917	149878	2318861
672000	287747	150749	2312619
673000	285795	149678	2299748
674000	286261	149768	2297742
675000	285507	149159	2289042
676000	285040	148993	2281605
677000	286350	149878	2288215
678000	286066	149823	2290088
679000	286762	150125	2300234
680000	287857	150657	2303968
681000	287928	150515	2320175
682000	288390	151308	2315826
683000	287442	150455	2313647
684000	289496	151804	2324414
686000	286456	149884	2316825
687000	286450	149937	2310854
688000	285838	149896	2297786
689000	285792	149979	2301233
690000	284897	149509	2295669
691000	282878	148005	2289532
692000	283181	148565	2289459
693000	282479	147770	2300753
694000	282635	147772	2298109
695000	282253	147141	2301550
696000	282599	147719	2298270
697000	281704	147233	2299592
698000	282512	147124	2319091
699000	282372	146967	2313966
700000	281642	146682	2310287
701000	279607	145128	2307676
702000	278836	144473	2312885
703000	278782	144967	2296620
704000	280175	145706	2304105
706000	277465	143874	2302520
707000	278298	144839	2305642
708000	278885	145008	2309561
709000	278295	145073	2297762
710000	278125	145485	2292825
711000	279742	146114	2296512
712000	278186	144791	2289385
713000	276447	144120	2277060
714000	277015	144368	2280822
716000	277018	144884	2269747
717000	276747	144134	2282752
718000	274238	142972	2265127
719000	275394	143308	2269706
720000	274166	142735	2261224
721000	273348	142368	2263074
722000	272787	141824	2267553
723000	274150	142609	2279727
725000	274592	142622	2281184
726000	274150	142267	2276218
727000	274662	142839	2271649
728000	274331	142373	2269493
729000	272984	141605	2273353
730000	273437	141631	2294515
731000	275066	142783	2292593
732000	275803	142619	2301732
733000	274391	141899	2286728
734000	274708	142268	2284283
735000	275086	142171	2295461
736000	275036	141816	2293705
737000	273398	141118	2274022
738000	273583	141654	2256595
739000	274311	141604	2271567
740000	272480	140707	2268118
741000	271837	140323	2270017
742000	271108	139374	2284069
743000	273401	140609	2296680
744000	273825	140615	2313981
745000	274051	140981	2302832
746000	272619	140071	2291491
747000	272849	140080	2297765
748000	269815	138713	2274247
749000	271007	138978	2285028
750000	270781	139012	2289602
751000	271023	139411	2281580
752000	271290	139540	2290269
753000	272997	140469	2287679
755000	271932	140391	2269897
756000	273410	141334	2270529
757000	271754	140241	2257317
758000	270557	139824	2251366
759000	271984	140725	2261153
761000	273092	141317	2255280
762000	272530	140820	2265246
763000	271803	140175	2280254
764000	272714	140624	2286460
765000	270655	138947	2283129
766000	269851	138055	2289366
767000	269305	138045	2290230
768000	269123	137434	2292142
769000	268305	137448	2284274
770000	268981	137755	2286945
771000	269452	138404	2275000
773000	270439	138977	2278766
774000	267481	137121	2267041
775000	267947	137660	2268591
776000	268548	138146	2261752
777000	269771	139024	2266600
778000	269784	138402	2281352
779000	270290	138954	2290257
780000	270974	139111	2294773
781000	269122	138220	2285102
782000	268320	137680	2278860
783000	268650	138182	2272605
784000	268336	138430	2262055
785000	266750	137902	2235444
786000	266547	137577	2233161
787000	266143	137010	2241805
788000	266928	137466	2259424
789000	265773	136529	2261752
790000	264707	135903	2267233
791000	264354	135562	2263868
792000	264089	135514	2258179
793000	263455	134569	2275792
794000	265592	136204	2284333
795000	263158	134937	2254602
796000	263130	134842	2263476
797000	263516	135284	2260878
798000	262986	135165	2254410
799000	262916	134764	2261261
800000	264216	135439	2270809
801000	265413	136443	2275743
802000	264147	134907	2284444
803000	263773	134832	2275844
804000	263991	135005	2269278
805000	264202	135058	2270108
806000	263333	134481	2264132
807000	265107	135801	2275649
808000	265217	135696	2288598
809000	265710	135875	2289589
810000	265715	135573	2288179
811000	264506	134993	2285918
812000	265552	135286	2285339
813000	264376	134999	2266137
814000	265289	135348	2284165
815000	265255	135487	2282876
816000	264891	134866	2297266
817000	263996	134622	2285757
818000	261476	133510	2260827
819000	260991	132966	2257141
820000	261520	133002	2275137
821000	262816	133787	2274739
822000	261125	132930	2265221
823000	259807	132372	2239208
824000	259767	133018	2213280
825000	260288	132828	2228329
826000	260408	132786	2232229
827000	260311	132901	2229744
828000	260294	132723	2240711
829000	261838	133549	2258025
830000	261466	133349	2245947
831000	260591	133492	2235987
832000	260645	133629	2236200
833000	262074	134287	2255801
834000	263039	134611	2258606
835000	262922	134155	2263519
836000	264159	135265	2268284
838000	262121	134379	2251968
839000	263048	134658	2258884
840000	263492	135464	2253141
841000	264304	136086	2250388
842000	264002	135710	2253646
843000	264261	135534	2248859
844000	261941	134420	2233029
846000	261911	134003	2241462
847000	263716	135191	2256132
848000	262655	134523	2255793
849000	261631	133958	2257175
850000	260596	133221	2249912
851000	260058	132761	2254580
852000	260639	132842	2272674
854000	259334	132405	2254725
855000	258807	131704	2259361
856000	259686	132561	2252478
857000	261208	133378	2248483
858000	261296	133247	2263518
859000	261386	133390	2261343
860000	258800	131675	2252295
861000	259678	132045	2260925
862000	259549	131439	2269400
863000	261422	132305	2287049
864000	260472	132256	2261973
865000	260188	131976	2256076
866000	261412	132715	2268018
867000	260426	132252	2271734
868000	259258	131929	2255574
869000	258441	131727	2243968
870000	259270	132374	2245134
871000	259122	132111	2251680
872000	256918	130900	2233946
873000	256854	131336	2226952
874000	255567	130223	2223728
875000	256952	131279	2220279
876000	256971	131222	2220986
877000	257034	131342	2221434
878000	256560	130946	2221754
880000	257567	131639	2222761
881000	257558	131600	2227282
882000	257069	130719	2233633
883000	256551	130343	2241301
884000	256011	129804	2242300
885000	256766	130401	2251581
886000	256983	130727	2248968
887000	257785	130932	2254268
888000	256828	130398	2243750
889000	256508	130240	2244119
890000	255245	129285	2249146
891000	254732	129166	2242511
892000	256430	129881	2257557
894000	258953	131329	2272963
895000	257280	130476	2260243
896000	257086	130761	2244827
897000	256439	130030	2267526
898000	257039	130334	2264954
899000	257183	130762	2261604
900000	255854	129366	2274583
901000	256211	129916	2262274
902000	255207	129392	2248732
903000	255564	129602	2249305
904000	256796	130197	2252607
905000	255922	129806	2259289
906000	255552	129063	2268665
907000	255512	129142	2271399
908000	256658	129387	2291254
909000	254227	128530	2267584
910000	254472	128774	2259682
911000	254078	128572	2258413
912000	254803	128826	2262842
913000	253809	128384	2250472
914000	254427	128695	2263837
915000	253251	128335	2247557
917000	252520	127942	2250518
918000	252069	127611	2237489
919000	253072	128387	2230905
920000	252423	127892	2236282
921000	253098	128504	2230605
922000	253079	128457	2241784
923000	252583	127595	2263526
924000	252823	127776	2260023
925000	252252	127250	2256485
926000	252575	127863	2246726
927000	252937	127603	2262246
928000	250315	126245	2250419
929000	249304	126141	2232499
930000	249638	126252	2239275
931000	249404	126204	2234049
932000	248911	125910	2230441
933000	248676	125637	2235684
934000	247158	125036	2222721
935000	249399	126560	2227163
936000	247176	125334	2214830
937000	246190	124693	2206085
938000	246965	125195	2201314
939000	245867	125124	2171403
940000	247222	125686	2182729
941000	248111	126335	2179493
942000	249009	126671	2197110
943000	248353	126231	2187860
944000	249062	126328	2202348
945000	249051	126033	2211528
946000	250097	126592	2223647
947000	251142	127043	2239699
949000	250792	126861	2225493
950000	249727	126124	2224768
951000	248304	125394	2210408
952000	248692	125559	2219766
953000	248171	125277	2216106
954000	248734	125789	2220744
955000	249547	126105	2222288
956000	249509	125897	2227823
957000	248056	124949	2223520
958000	246926	124352	2217037
959000	247148	124311	2229683
961000	246936	124483	2221138
962000	246403	124015	2217379
963000	247277	124849	2206279
964000	247176	124290	2223299
965000	246501	124221	2217224
966000	246728	124480	2216323
967000	245481	123714	2202572
968000	244301	123038	2205463
969000	245215	124097	2202474
970000	244649	123573	2209864
971000	243886	123000	2198796
972000	245293	124065	2201543
973000	243768	123007	2190442
974000	244654	123570	2199285
975000	244943	123691	2200720
976000	245143	123388	2205059
977000	246830	124753	2216757
978000	246197	124361	2207674
979000	247579	124916	2216827
980000	247685	124955	2226037
981000	248000	124733	2241510
982000	249433	125237	2249135
983000	247740	124438	2240084
984000	247751	124728	2227464
985000	248187	124463	2242625
986000	250107	126057	2242177
987000	250048	125867	2247688
988000	248791	124851	2238586
989000	246440	123690	2211329
990000	245355	123084	2204907
991000	247947	124724	2229029
992000	247747	124616	2219114
993000	247724	124759	2212231
994000	245950	123529	2209120
995000	247831	124383	2229986
996000	246913	123654	2232491
997000	246140	123544	2216732
998000	244845	122329	2234311
999000	245858	123236	2243399
1000000	247490	123925	2252399
1001000	245709	122935	2246341
1002000	246266	123358	2258268
1003000	246706	123672	2247592
1004000	246351	123015	2260207
1005000	247892	124135	2264667
1006000	247865	124458	2257478
1008000	246268	123590	2252731
1009000	245131	123350	2245340
1010000	245345	123280	2244802
1011000	244293	122068	2251462
1012000	247022	123734	2266151
1013000	245738	123115	2251259
1014000	246645	123677	2250377
1015000	245476	123140	2231097
1016000	244470	122713	2216437
1017000	245430	123287	2222529
1018000	245268	123182	2216844
1019000	244805	123120	2215455
1020000	244186	122341	2212367
1021000	245305	122759	2226677
1022000	244667	122865	2222997
1023000	245298	122921	2229151
1024000	245097	122772	2223778
1025000	245755	123220	2224668
1026000	245905	123191	2229748
1027000	246186	123344	2244647
1028000	245398	123320	2228329
1029000	244874	122831	2236693
1030000	244026	122063	2247608
1031000	242708	121369	2221054
1032000	243036	121422	2226386
1033000	243511	121946	2229213
1034000	243551	121906	2231604
1035000	243018	121160	2235521
1036000	242909	121243	2232013
1037000	244054	122365	2239785
1038000	244775	122415	2235575
1039000	244833	122522	2231289
1040000	245189	122483	2240150
1041000	244126	121834	2236620
1042000	244283	121703	2243263
1043000	243625	121629	2237097
1044000	244668	122286	2235541
1045000	245089	122704	2248929
1046000	244784	122575	2244508
1047000	245121	122961	2234875
1048000	243516	122164	2218953
1050000	244084	122466	2223849
1051000	242210	121063	2221506
1052000	242568	121235	2224413
1053000	242211	121219	2221355
1054000	241054	120581	2209711
1055000	242485	121112	2229849
1056000	241173	120138	2217816
1057000	242769	121046	2235459
1058000	241344	120047	2229292
1059000	242414	120887	2244931
1060000	243040	121168	2246770
1061000	243162	121289	2241945
1062000	242719	120881	2243557
1064000	243354	121151	2253388
1065000	243573	121521	2241474
1066000	242980	121369	2233597
1067000	243446	121897	2223952
1068000	242784	121512	2228069
1069000	241719	120778	2221523
1070000	241900	120989	2225930
1071000	241500	120043	2232147
1072000	240415	119716	2221029
1073000	239339	119302	2216249
1074000	237396	118231	2201254
1076000	241315	120289	2227770
1077000	239221	118702	2223875
1078000	242010	120367	2244319
1079000	243836	121263	2262061
1080000	243309	120975	2271020
1081000	242553	120790	2257984
1082000	242191	120395	2265146
1083000	241729	120360	2258137
1084000	241663	120277	2252989
1085000	241801	119943	2261196
1086000	242256	120567	2253361
1087000	243292	121189	2250572
1088000	243052	121116	2252088
1089000	242793	121126	2244245
1090000	241636	120248	2241900
1091000	242576	120235	2256758
1092000	243063	120388	2268627
1093000	242819	120594	2261123
1094000	242935	120915	2254560
1095000	242634	120670	2252354
1096000	241398	120009	2248093
1097000	240324	119770	2239338
1098000	239790	119332	2234150
1099000	239668	119493	2233297
1100000	241243	120132	2240130
1101000	241567	120131	2265042
1102000	240607	119152	2264951
1104000	240376	119268	2260969
1105000	240649	119377	2257010
1106000	241765	120180	2252887
1107000	240459	119964	2246284
1108000	241193	120405	2239172
1109000	239034	118958	2234393
1110000	239008	119358	2214758
1111000	238826	119109	2219959
1112000	239136	119373	2209227
1113000	238121	118967	2208158
